v/cm1	T=298K		T=273K		T=253K		T=228K		T=203K		T=178K
7715.3	5.6331e-47	4.7573e-47	4.09852e-47	3.31382e-47	2.56966e-47	1.89277e-47
7715.4	5.64271e-47	4.76588e-47	4.10627e-47	3.3205e-47	2.57523e-47	1.89723e-47
7715.5	5.65233e-47	4.77447e-47	4.11404e-47	3.3272e-47	2.58081e-47	1.9017e-47
7715.6	5.66198e-47	4.78309e-47	4.12182e-47	3.33391e-47	2.58641e-47	1.90618e-47
7715.7	5.67164e-47	4.79172e-47	4.12962e-47	3.34064e-47	2.59202e-47	1.91067e-47
7715.8	5.68133e-47	4.80037e-47	4.13743e-47	3.34738e-47	2.59765e-47	1.91518e-47
7715.9	5.69103e-47	4.80903e-47	4.14526e-47	3.35414e-47	2.60329e-47	1.91969e-47
7716.0	5.70075e-47	4.81772e-47	4.15311e-47	3.36091e-47	2.60894e-47	1.92422e-47
7716.1	5.71049e-47	4.82642e-47	4.16098e-47	3.3677e-47	2.6146e-47	1.92876e-47
7716.2	5.72024e-47	4.83513e-47	4.16886e-47	3.3745e-47	2.62028e-47	1.93331e-47
7716.3	5.73002e-47	4.84387e-47	4.17676e-47	3.38132e-47	2.62597e-47	1.93787e-47
7716.4	5.73981e-47	4.85262e-47	4.18467e-47	3.38816e-47	2.63168e-47	1.94244e-47
7716.5	5.74962e-47	4.86139e-47	4.1926e-47	3.395e-47	2.6374e-47	1.94703e-47
7716.6	5.75945e-47	4.87018e-47	4.20055e-47	3.40187e-47	2.64313e-47	1.95162e-47
7716.7	5.76929e-47	4.87898e-47	4.20851e-47	3.40875e-47	2.64888e-47	1.95623e-47
7716.8	5.77915e-47	4.8878e-47	4.21649e-47	3.41564e-47	2.65464e-47	1.96085e-47
7716.9	5.78903e-47	4.89664e-47	4.22448e-47	3.42255e-47	2.66041e-47	1.96548e-47
7717.0	5.79893e-47	4.90549e-47	4.23249e-47	3.42947e-47	2.6662e-47	1.97013e-47
7717.1	5.80884e-47	4.91436e-47	4.24052e-47	3.43641e-47	2.67199e-47	1.97478e-47
7717.2	5.81877e-47	4.92324e-47	4.24856e-47	3.44336e-47	2.67781e-47	1.97944e-47
7717.3	5.82872e-47	4.93214e-47	4.25661e-47	3.45032e-47	2.68363e-47	1.98412e-47
7717.4	5.83868e-47	4.94106e-47	4.26468e-47	3.4573e-47	2.68947e-47	1.9888e-47
7717.5	5.84866e-47	4.94999e-47	4.27277e-47	3.4643e-47	2.69531e-47	1.9935e-47
7717.6	5.85866e-47	4.95894e-47	4.28087e-47	3.4713e-47	2.70118e-47	1.99821e-47
